Customer ID,Age,Gender,Job,Annual Income,Account Creation Date,Last Login Time,Purchase Frequency,Average Purchase Price,Most Purchased Category,App Usage Frequency,Preferred Payment Method,Marketing Opt-In,Recent Purchase Date,Promotion Response,Preferred Brand
773,28,Female,Healthcare,41787,2022-07-23,2024-05-06 15:39,14,348.68,Bags/Accessories,4.26,Virtual Account,TRUE,2023-10-06,1,Hazzys
774,56,Female,Services,67796,2023-10-23,2024-05-04 3:48,24,390.1,Shoes,4.38,Virtual Account,FALSE,2024-03-30,0,Daks
775,22,Female,Education,102796,2024-04-09,2024-05-04 5:11,5,233.46,Men's Clothing,1.17,Virtual Account,FALSE,2023-12-02,0,Nike
776,47,Female,Finance,52059,2020-08-11,2024-05-01 17:33,28,322.8,Bags/Accessories,4.63,Credit Card,FALSE,2023-07-24,0,Nike
777,55,Male,Technology,196631,2024-04-23,2024-05-05 11:40,6,132.18,Men's Clothing,1.35,Mobile,FALSE,2024-03-06,0,Gucci
778,49,Female,Technology,105140,2020-12-01,2024-05-05 4:14,19,404.46,Kids,4.7,Mobile,TRUE,2023-05-21,0,Daks
779,56,Female,Technology,115542,2019-07-03,2024-05-01 17:28,21,325.36,Kids,1.49,Virtual Account,TRUE,2023-11-15,0,Daks
780,30,Female,Education,181457,2021-08-07,2024-05-05 22:10,22,336.2,Golf,2.21,Credit Card,FALSE,2023-08-10,0,Double Flag
781,56,Female,Education,160957,2020-01-08,2024-05-01 22:17,14,373.32,Luxury,1.08,Credit Card,TRUE,2023-11-13,1,Daks
782,28,Male,Technology,152086,2019-06-01,2024-05-04 5:53,27,98.37,Luxury,2.65,Mobile,FALSE,2024-02-23,1,Gucci
783,61,Female,Finance,122633,2021-09-20,2024-05-01 13:47,27,97.4,Luxury,1.1,Virtual Account,TRUE,2023-09-25,0,Hazzys
784,50,Male,Technology,42437,2021-10-02,2024-05-05 2:36,25,461.45,Shoes,3.12,Virtual Account,FALSE,2023-05-31,1,Daks
785,45,Male,Healthcare,68776,2021-10-22,2024-05-05 5:09,2,456.46,Shoes,4.8,Virtual Account,FALSE,2023-05-14,0,Double Flag
786,33,Female,Healthcare,54079,2021-07-29,2024-05-03 5:58,4,77.3,Women's Clothing,3.75,Virtual Account,TRUE,2024-02-21,0,Hazzys
787,50,Male,Healthcare,190747,2023-09-18,2024-05-05 5:43,12,248.64,Bags/Accessories,3.69,Virtual Account,FALSE,2023-08-27,0,Daks
788,54,Female,Finance,118298,2024-03-08,2024-05-06 23:26,4,143.82,Kids,4.51,Credit Card,TRUE,2023-12-09,0,Nike
789,51,Male,Healthcare,41638,2019-11-21,2024-05-05 1:53,5,297.85,Men's Clothing,2.64,Virtual Account,TRUE,2023-09-15,0,Nike
790,45,Female,Education,,2021-07-24,2024-05-04 21:37,11,29.97,Bags/Accessories,4.02,App,FALSE,2023-12-02,1,Hazzys
791,69,Female,Education,199570,2020-09-08,2024-05-02 15:35,8,486.43,Bags/Accessories,3.69,App,TRUE,2023-09-26,1,Nike
792,58,Female,Technology,66958,2023-02-01,2024-05-04 7:11,2,61.97,Kids,0.81,Credit Card,TRUE,2023-08-29,1,Double Flag
793,31,Female,Services,175161,2024-04-05,2024-05-04 2:44,2,235.61,Sports,1.2,Virtual Account,TRUE,2023-06-25,1,Nike
794,20,Male,Education,105155,2020-05-16,2024-05-05 9:37,10,334.03,Beauty,2.08,Virtual Account,FALSE,2023-06-02,1,Gucci
795,47,Male,Services,103091,2023-06-19,2024-05-05 21:46,29,335.95,Luxury,1.37,App,FALSE,2023-07-30,1,Nike
796,26,Male,Technology,68280,2020-09-25,2024-05-05 21:26,21,422.01,Luxury,2.89,Credit Card,TRUE,2023-11-10,1,Double Flag
797,61,Female,Healthcare,142104,2019-10-20,2024-05-08 6:23,5,74.13,Sports,0.82,App,FALSE,2024-05-07,0,Gucci
798,68,Male,Education,64947,2024-02-24,2024-05-07 2:25,1,433.06,Beauty,4.22,App,TRUE,2024-01-02,1,Daks
799,39,Male,Technology,33711,2023-12-29,2024-05-06 11:09,6,107,Shoes,0.43,Virtual Account,TRUE,2023-12-31,1,Double Flag
800,66,Male,Healthcare,75259,2019-09-15,2024-05-01 0:40,9,60.77,Sports,4.79,App,TRUE,2023-11-28,1,Gucci
801,19,Male,Education,80756,2021-02-05,2024-05-08 2:34,20,329.85,Women's Clothing,2.5,Credit Card,TRUE,2023-12-11,0,Nike
802,20,Male,Education,177226,2020-10-23,2024-05-07 8:54,20,109.3,Luxury,0.89,App,FALSE,2023-08-14,1,Nike
803,35,Male,Technology,113427,2023-04-03,2024-05-02 16:18,23,481.22,Luxury,2.67,App,TRUE,2024-03-13,0,Daks
804,54,Female,Finance,190698,2023-06-28,2024-05-05 23:30,13,30.06,Shoes,0.45,Credit Card,FALSE,2023-10-04,1,Gucci
805,21,Male,Technology,155442,2020-04-14,2024-05-04 12:56,5,399.66,Sports,4.82,Credit Card,FALSE,2023-07-31,0,Nike
806,41,Male,Services,155097,2020-10-03,2024-05-07 2:38,26,247.57,Sports,2.93,Virtual Account,FALSE,2023-10-06,0,Daks
807,61,Female,Finance,54740,2024-04-01,2024-05-02 22:49,14,447.87,Men's Clothing,3.94,Credit Card,TRUE,2024-01-27,0,Gucci
808,40,Female,Finance,66491,2024-02-24,2024-05-06 8:31,1,473.54,Kids,1.22,Mobile,TRUE,2023-10-14,1,Nike
809,29,Male,Education,144630,2024-04-26,2024-05-01 17:43,22,441.63,Bags/Accessories,0.07,App,FALSE,2023-09-11,1,Daks
810,61,Female,Education,58998,2021-04-21,2024-05-08 23:18,20,204,Kids,1.26,Virtual Account,TRUE,2023-11-24,0,Hazzys
811,39,Female,Healthcare,31304,2019-10-02,2024-05-08 11:01,26,26.28,Golf,1.94,App,TRUE,2023-07-02,1,Daks
812,67,Male,Technology,43618,2020-01-25,2024-05-01 21:15,2,181.69,Women's Clothing,4.94,App,TRUE,2023-07-08,0,Daks
813,25,Female,Healthcare,196232,2019-11-14,2024-05-01 13:38,17,196.63,Women's Clothing,1.63,App,TRUE,2024-01-27,1,Double Flag
814,67,Female,Services,137509,2020-02-24,2024-05-05 0:43,17,239.75,Women's Clothing,3.96,App,TRUE,2023-05-12,1,Gucci
815,44,Female,Finance,42706,2022-02-01,2024-05-04 1:53,20,448.57,Men's Clothing,2.71,Mobile,TRUE,2023-09-28,0,Nike
816,34,Female,Services,94803,2021-08-04,2024-05-01 21:24,28,161.23,Golf,0.91,Credit Card,TRUE,2023-09-09,1,Nike
817,19,Female,Technology,58915,2022-05-25,2024-05-03 23:39,9,102.58,Women's Clothing,1,Credit Card,FALSE,2023-11-23,1,Daks
818,56,Female,Services,163770,2021-11-15,2024-05-07 0:37,0,304.75,Bags/Accessories,0.11,App,FALSE,2024-03-31,1,Double Flag
819,60,Female,Technology,113885,2022-11-03,2024-05-01 15:49,10,262.86,Beauty,4.26,Virtual Account,TRUE,2023-05-09,0,Double Flag
820,21,Male,Services,107212,2020-01-05,2024-05-07 10:33,3,290.94,Luxury,2.51,Virtual Account,TRUE,2023-05-23,1,Gucci
821,34,Male,Services,95582,2022-04-01,2024-05-05 0:53,29,245.67,Luxury,2.44,Mobile,FALSE,2023-05-29,0,Gucci
822,31,Female,Finance,94812,2024-04-11,2024-05-05 7:50,1,256.21,Luxury,1.89,Credit Card,TRUE,2023-05-22,0,Gucci
823,21,Female,Healthcare,171213,2020-10-18,2024-05-03 0:21,22,363.88,Luxury,0.06,Virtual Account,TRUE,2023-05-11,0,Hazzys
824,58,Female,Healthcare,118701,2022-11-21,2024-05-01 4:56,13,360.45,Beauty,2.96,Credit Card,FALSE,2023-11-01,1,Hazzys
825,48,Male,Finance,194423,2023-11-13,2024-05-02 6:14,19,199.55,Women's Clothing,1.84,Virtual Account,TRUE,2024-03-20,0,Double Flag
826,42,Female,Technology,188446,2021-07-20,2024-05-07 3:44,27,29.49,Beauty,2.25,App,TRUE,2024-01-27,0,Hazzys
827,25,Male,Services,120370,2020-08-21,2024-05-07 16:07,6,229.49,Shoes,3.6,App,FALSE,2023-09-22,0,Hazzys
828,31,Female,Education,37512,2022-08-25,2024-05-08 5:10,16,360.08,Beauty,0.85,App,TRUE,2024-03-19,0,Double Flag
829,56,Male,Technology,177961,2022-09-25,2024-05-02 8:25,13,288.86,Shoes,2.96,App,TRUE,2023-10-22,1,Nike
830,27,Female,Healthcare,84861,2019-11-24,2024-05-02 21:29,10,217.86,Beauty,0.77,App,TRUE,2023-05-23,0,Nike
831,27,Male,Healthcare,75229,2022-09-25,2024-05-05 12:25,7,422.18,Women's Clothing,1.4,Mobile,TRUE,2024-01-11,1,Gucci
832,43,Male,Healthcare,177566,2020-04-05,2024-05-06 13:38,4,243.41,Women's Clothing,2.31,App,TRUE,2024-04-03,0,Nike
833,38,Female,Services,90225,2022-03-28,2024-05-05 21:20,27,190.01,Sports,0.05,App,TRUE,2024-02-22,0,Gucci
834,38,Male,Education,94090,2020-08-05,2024-05-05 16:15,6,173.35,Sports,3.6,Mobile,FALSE,2024-03-02,0,Hazzys
835,29,Male,Technology,77225,2022-05-16,2024-05-06 7:05,23,72.85,Women's Clothing,2.04,Virtual Account,TRUE,2023-05-24,1,Daks
836,62,Female,Services,154747,2021-10-20,2024-05-07 14:23,25,308.5,Luxury,0.85,App,FALSE,2024-03-03,1,Daks
837,39,Female,Services,117860,2022-03-26,2024-05-08 19:52,26,31.52,Luxury,4.28,Credit Card,TRUE,2023-08-22,1,Double Flag
838,21,Male,Healthcare,168500,2019-11-06,2024-05-07 13:34,0,371.03,Women's Clothing,0.79,Credit Card,FALSE,2024-04-12,0,Hazzys
839,19,Male,Services,33228,2024-03-20,2024-05-08 0:53,15,236.69,Luxury,2.39,Virtual Account,FALSE,2023-10-08,1,Double Flag
840,23,Female,Services,39825,2020-06-13,2024-05-05 0:47,16,469.5,Kids,1.82,Mobile,FALSE,2023-06-22,1,Daks
841,22,Female,Finance,66606,2020-10-13,2024-05-02 1:36,16,245.61,Luxury,2.9,Mobile,TRUE,2024-01-02,1,Nike
842,38,Female,Finance,169232,2023-05-08,2024-05-04 10:03,3,108.56,Sports,4.82,Mobile,FALSE,2023-05-11,1,Hazzys
843,29,Male,Technology,159714,2022-09-12,2024-05-02 8:51,25,457.83,Golf,2.84,App,FALSE,2023-12-05,1,Double Flag
844,38,Male,Healthcare,75828,2021-08-13,2024-05-05 4:27,8,86.28,Shoes,1.55,App,FALSE,2023-10-07,1,Gucci
845,46,Male,Technology,149089,2020-10-25,2024-05-06 4:17,12,306.65,Shoes,1.3,Credit Card,FALSE,2023-07-25,1,Double Flag
846,46,Female,Healthcare,52910,2023-07-14,2024-05-04 10:22,23,145.82,Men's Clothing,4.73,Mobile,TRUE,2023-10-07,1,Daks
847,30,Male,Finance,67164,2024-01-25,2024-05-05 10:23,14,196.31,Golf,4.89,Credit Card,FALSE,2024-04-16,1,Nike
848,41,Female,Technology,167442,2020-01-29,2024-05-06 21:22,2,402.49,Beauty,3.1,Virtual Account,TRUE,2023-08-18,1,Nike
849,36,Female,Services,189367,2021-04-26,2024-05-02 12:19,28,481.42,Beauty,2.41,Virtual Account,TRUE,2023-11-16,0,Daks
850,29,Male,Technology,59764,2019-07-07,2024-05-08 13:05,16,166.51,Golf,4.3,App,TRUE,2023-07-02,0,Daks
851,52,Female,Services,30374,2022-05-03,2024-05-03 13:44,21,58.2,Shoes,0.6,Mobile,TRUE,2024-01-20,0,Daks
852,33,Female,Technology,88523,2020-10-28,2024-05-05 22:31,20,450.39,Sports,0.07,App,FALSE,2023-07-03,0,Double Flag
853,18,Male,Services,187569,2020-08-15,2024-05-02 6:53,18,158.99,Bags/Accessories,3.14,Virtual Account,TRUE,2023-11-05,0,Hazzys
854,26,Female,Healthcare,103435,2022-05-17,2024-05-07 15:32,26,299.21,Shoes,0.25,Virtual Account,TRUE,2023-10-22,1,Daks
855,35,Female,Healthcare,166634,2022-01-29,2024-05-02 17:54,18,219.13,Sports,2.25,Virtual Account,FALSE,2024-02-29,0,Nike
856,50,Female,Services,55129,2021-05-30,2024-05-06 10:11,8,204.11,Golf,3.64,Mobile,FALSE,2023-05-18,0,Daks
857,25,Female,Education,48503,2023-03-27,2024-05-06 18:29,28,282.09,Beauty,1.29,Mobile,TRUE,2023-12-08,0,Double Flag
858,32,Male,Services,153492,2023-06-02,2024-05-08 8:28,17,84.2,Kids,1.43,Virtual Account,FALSE,2024-04-06,0,Daks
859,43,Male,Education,122195,2023-02-05,2024-05-05 23:19,20,66.66,Shoes,1.58,App,FALSE,2024-04-11,0,Daks
860,54,Male,Healthcare,118847,2023-03-25,2024-05-02 2:19,17,394.03,Sports,1.4,Credit Card,TRUE,2024-03-11,0,Gucci
861,65,Female,Healthcare,167451,2023-07-08,2024-05-08 9:22,23,104.78,Women's Clothing,3.19,Mobile,TRUE,2023-10-11,0,Nike
862,24,Female,Services,187085,2019-12-04,2024-05-09 0:51,12,52.2,Women's Clothing,3.78,Mobile,TRUE,2023-06-01,1,Nike
863,47,Male,Healthcare,37766,2021-12-15,2024-05-01 15:59,25,86.14,Kids,3.23,Credit Card,FALSE,2023-09-23,0,Gucci
864,31,Female,Healthcare,117050,2019-11-23,2024-05-07 9:54,15,107.2,Beauty,2.37,App,TRUE,2023-12-06,0,Nike
865,37,Female,Healthcare,35915,2024-01-31,2024-05-02 16:28,4,312,Beauty,2.72,Mobile,FALSE,2024-01-19,1,Gucci
866,18,Female,Technology,114479,2023-01-06,2024-05-01 17:55,12,207.76,Sports,3.47,Credit Card,TRUE,2024-01-25,0,Double Flag
867,41,Female,Education,167555,2021-04-10,2024-05-08 8:43,23,227.66,Kids,3.04,Credit Card,TRUE,2023-09-12,0,Gucci
868,54,Male,Services,149650,2023-12-29,2024-05-05 18:23,9,438.17,Golf,1.02,App,TRUE,2024-02-28,0,Gucci
869,46,Male,Finance,122796,2023-02-07,2024-05-02 21:50,11,57.61,Shoes,2.65,App,TRUE,2023-06-13,0,Gucci
870,53,Male,Technology,169446,2023-05-06,2024-05-07 19:43,1,172.17,Luxury,0.76,App,FALSE,2024-03-20,1,Double Flag
871,21,Female,Technology,42164,2022-05-08,2024-05-04 1:34,4,108.31,Luxury,3.28,Virtual Account,TRUE,2023-11-18,0,Nike
872,31,Female,Education,65894,2020-04-30,2024-05-05 17:24,2,495.58,Beauty,0.47,Mobile,FALSE,2023-05-12,1,Nike
873,40,Female,Education,196494,2022-02-21,2024-05-04 22:38,21,98.82,Sports,3.41,Mobile,TRUE,2023-11-22,1,Gucci
874,30,Male,Technology,78221,2020-02-19,2024-05-05 23:54,3,65.16,Sports,4.73,Mobile,FALSE,2023-11-28,1,Gucci
875,39,Male,Services,123154,2020-10-12,2024-05-06 20:21,27,271.49,Beauty,0.72,Mobile,TRUE,2023-11-11,0,Hazzys
876,57,Female,Education,144277,2020-07-01,2024-05-01 19:40,22,289.77,Women's Clothing,1.69,App,FALSE,2023-10-08,0,Gucci
877,56,Female,Finance,42199,2023-01-09,2024-05-04 22:00,0,60.99,Beauty,4.34,Mobile,FALSE,2023-07-17,1,Double Flag
878,30,Female,Finance,96032,2019-05-09,2024-05-01 21:50,4,249.03,Sports,4.89,Credit Card,FALSE,2023-05-25,1,Daks
879,47,Male,Services,78633,2019-07-12,2024-05-06 20:00,13,373.72,Kids,3.45,Credit Card,FALSE,2024-01-24,0,Double Flag
880,57,Male,Finance,94536,2020-07-03,2024-05-06 14:37,26,348.19,Golf,2.77,Credit Card,TRUE,2024-05-04,1,Double Flag
881,29,Female,Healthcare,51977,2023-06-27,2024-05-02 2:57,5,103.55,Golf,0.56,Credit Card,FALSE,2023-12-11,0,Nike
882,35,Female,Education,139050,2020-01-21,2024-05-05 7:16,6,201.66,Women's Clothing,0.93,Virtual Account,TRUE,2023-11-08,0,Daks
883,33,Male,Education,66846,2023-09-18,2024-05-07 1:20,23,145.5,Sports,4.34,Credit Card,TRUE,2023-05-12,1,Daks
884,51,Female,Technology,89138,2020-04-25,2024-05-01 21:18,4,277.83,Men's Clothing,2.01,Credit Card,TRUE,2023-09-19,1,Nike
885,59,Female,Services,107891,2021-08-25,2024-05-04 4:30,21,138.1,Luxury,3.03,App,FALSE,2024-04-22,0,Nike
886,31,Female,Education,165143,2022-07-27,2024-05-02 5:18,27,120.23,Sports,0.33,App,TRUE,2023-06-25,1,Hazzys
887,33,Male,Healthcare,65244,2021-07-31,2024-05-08 1:34,5,157.08,Men's Clothing,0.59,Credit Card,FALSE,2023-10-03,1,Nike
888,43,Female,Education,53476,2022-04-17,2024-05-08 9:00,25,285.73,Women's Clothing,2.51,Credit Card,FALSE,2023-10-28,0,Daks
889,24,Female,Education,152979,2020-08-15,2024-05-01 14:12,12,271.4,Golf,1.56,App,FALSE,2024-03-12,1,Nike
890,26,Male,Finance,116857,2023-03-30,2024-05-07 0:13,18,480.65,Women's Clothing,3.41,Virtual Account,TRUE,2023-07-23,1,Gucci
891,38,Female,Technology,133328,2023-03-26,2024-05-02 5:49,17,231.62,Men's Clothing,0.93,App,TRUE,2023-12-01,0,Hazzys
892,26,Male,Finance,114628,2021-08-20,2024-05-07 11:35,13,403.76,Men's Clothing,0.42,Credit Card,FALSE,2023-11-23,0,Gucci
893,25,Female,Education,61884,2022-02-08,2024-05-04 0:58,26,140.56,Golf,4.33,App,FALSE,2023-05-25,1,Hazzys
894,69,Male,Services,197136,2023-01-19,2024-05-04 18:18,22,145.56,Beauty,0.41,Virtual Account,TRUE,2024-02-26,0,Gucci
895,26,Male,Education,50610,2021-06-13,2024-05-01 23:49,6,473.36,Sports,0.58,Credit Card,FALSE,2024-03-28,1,Double Flag
896,59,Male,Healthcare,126142,2023-08-30,2024-05-07 18:31,14,185.11,Sports,0.47,Virtual Account,TRUE,2023-12-11,1,Nike
897,46,Male,Services,161727,2020-10-07,2024-05-02 17:21,8,252.6,Beauty,3.57,Mobile,TRUE,2023-08-11,0,Nike
898,39,Female,Finance,88670,2022-09-07,2024-05-04 10:16,27,394.84,Bags/Accessories,4.87,Mobile,FALSE,2024-02-19,0,Hazzys
899,19,Female,Finance,165190,2020-07-02,2024-05-06 17:51,17,497.61,Golf,0.81,App,FALSE,2024-01-01,1,Nike
900,54,Female,Finance,49934,2021-11-11,2024-05-02 15:55,19,291.82,Sports,4.57,Credit Card,TRUE,2023-11-28,1,Gucci
901,27,Female,Finance,166095,2019-12-23,2024-05-02 16:48,2,369.77,Golf,3.62,App,TRUE,2023-06-13,1,Daks
902,46,Female,Finance,68176,2022-08-15,2024-05-04 11:55,7,433.98,Men's Clothing,3.72,Virtual Account,FALSE,2023-06-04,1,Hazzys
903,40,Female,Education,78693,2024-03-09,2024-05-07 7:37,2,290.06,Men's Clothing,3.16,App,FALSE,2023-08-30,1,Nike
904,44,Female,Services,116390,2019-11-18,2024-05-06 22:03,8,40.21,Sports,2.26,Credit Card,TRUE,2023-12-11,0,Nike
905,20,Female,Finance,190876,2022-10-14,2024-05-06 10:46,11,244.21,Beauty,2.06,App,FALSE,2023-05-26,0,Hazzys
906,23,Female,Technology,91458,2020-06-27,2024-05-03 18:35,18,84.44,Beauty,3.64,Credit Card,FALSE,2023-05-21,1,Nike
907,42,Male,Technology,65376,2023-12-25,2024-05-02 4:10,7,250.72,Women's Clothing,3.04,Mobile,FALSE,2024-03-21,0,Daks
908,29,Male,Education,145952,2023-05-06,2024-05-08 16:03,23,181.57,Golf,2.55,Virtual Account,TRUE,2024-01-07,0,Daks
909,33,Female,Education,174838,2022-09-20,2024-05-06 12:12,4,295.54,Shoes,4.53,Credit Card,TRUE,2024-01-17,1,Daks
910,69,Male,Education,138136,2022-06-10,2024-05-06 1:56,4,123.44,Women's Clothing,4.82,App,TRUE,2024-02-16,1,Nike
911,42,Male,Healthcare,128119,2023-04-29,2024-05-02 14:26,28,405.51,Sports,3.12,Credit Card,FALSE,2023-10-10,1,Gucci
912,58,Female,Technology,137400,2022-03-14,2024-05-02 9:00,28,1176.6,Kids,0.66,App,FALSE,2024-02-03,0,Hazzys
913,19,Female,Services,137610,2019-05-26,2024-05-03 14:45,25,170.98,Women's Clothing,3.8,Virtual Account,FALSE,2024-04-23,1,Daks
914,55,Male,Services,59009,2020-03-29,2024-05-02 21:02,0,207.8,Women's Clothing,4.55,App,TRUE,2023-06-08,0,Daks
915,34,Male,Healthcare,103351,2021-09-02,2024-05-05 10:38,6,205.23,Women's Clothing,1.72,Mobile,TRUE,2023-11-16,0,Hazzys
916,30,Female,Education,142434,2019-11-24,2024-05-08 15:57,22,457.89,Luxury,1.86,Virtual Account,TRUE,2024-01-13,1,Double Flag
917,37,Female,Technology,133614,2023-07-21,2024-05-07 18:56,18,327.36,Kids,0.83,Mobile,TRUE,2024-01-08,0,Gucci
918,48,Male,Technology,52310,2022-04-13,2024-05-01 17:06,2,143.45,Men's Clothing,0.01,Credit Card,TRUE,2023-06-27,0,Nike
919,33,Male,Finance,166998,2023-11-24,2024-05-03 13:48,1,301.32,Men's Clothing,2.89,Credit Card,TRUE,2023-12-13,1,Gucci
920,27,Female,Finance,114764,2023-08-25,2024-05-04 13:35,16,122.89,Beauty,1.44,Mobile,FALSE,2024-01-11,1,Nike
921,65,Female,Education,63208,2021-05-26,2024-05-03 15:57,2,394.16,Women's Clothing,0.02,Virtual Account,TRUE,2023-08-11,1,Hazzys
922,66,Female,Services,33949,2022-05-12,2024-05-07 8:02,3,483.34,Sports,1.65,App,FALSE,2023-10-25,1,Gucci
923,51,Female,Healthcare,154255,2020-03-05,2024-05-08 20:46,14,216,Men's Clothing,3.01,Virtual Account,FALSE,2023-08-17,1,Nike
924,58,Male,Technology,77611,2020-05-19,2024-05-03 13:09,15,227.76,Bags/Accessories,1.39,App,FALSE,2023-07-25,0,Daks
925,57,Male,Services,104088,2022-05-17,2024-05-04 12:06,17,473.74,Sports,4.14,App,TRUE,2023-12-21,0,Daks
926,42,Male,Services,83567,2023-08-19,2024-05-07 21:16,4,118.56,Beauty,4.79,Mobile,TRUE,2023-05-18,0,Hazzys
927,38,Male,Education,140646,2023-04-01,2024-05-05 20:05,25,25.92,Shoes,4.89,App,TRUE,2024-05-07,1,Gucci
928,29,Female,Services,159208,2022-11-27,2024-05-04 6:09,16,167.82,Women's Clothing,1.22,Credit Card,TRUE,2024-04-12,1,Nike
929,35,Male,Education,65811,2023-09-04,2024-05-09 1:40,5,179.54,Shoes,2.95,App,TRUE,2023-06-30,0,Nike
930,52,Male,Finance,,2021-02-22,2024-05-04 23:19,27,92.95,Sports,4.32,Credit Card,FALSE,2023-09-25,0,Daks
931,26,Female,Finance,182218,2019-08-16,2024-05-06 3:11,17,396.91,Kids,3.12,Mobile,FALSE,2023-09-12,1,Daks
932,58,Male,Technology,36207,2024-01-24,2024-05-05 3:11,27,337.28,Luxury,3.57,Mobile,FALSE,2024-02-01,1,Gucci
933,20,Male,Finance,135201,2022-12-05,2024-05-02 20:42,15,312.13,Luxury,4.58,App,TRUE,2023-06-05,1,Double Flag
934,69,Male,Education,193242,2020-03-18,2024-05-08 7:38,23,136.63,Kids,3.29,Mobile,TRUE,2023-06-09,0,Daks
935,69,Female,Technology,76873,2021-09-10,2024-05-07 15:23,14,27.76,Beauty,0.57,App,TRUE,2024-02-20,0,Hazzys
936,40,Male,Services,69717,2021-07-31,2024-05-04 15:54,26,275.47,Men's Clothing,1.06,App,TRUE,2023-05-21,1,Daks
937,37,Male,Finance,89817,2019-08-09,2024-05-06 22:53,29,369.04,Sports,3.26,Virtual Account,FALSE,2023-11-12,1,Double Flag
938,23,Male,Technology,67355,2023-01-06,2024-05-05 9:01,24,441.82,Beauty,3.13,Credit Card,TRUE,2024-01-14,1,Daks
939,37,Female,Services,67492,2020-05-28,2024-05-02 14:18,19,46.26,Women's Clothing,4.28,Mobile,TRUE,2023-09-22,1,Hazzys
940,65,Male,Education,111143,2022-10-11,2024-05-04 16:37,25,280.28,Women's Clothing,1.15,Virtual Account,FALSE,2023-12-31,1,Gucci
941,57,Male,Finance,132106,2024-04-09,2024-05-04 15:27,8,345.9,Men's Clothing,1.06,Virtual Account,FALSE,2024-01-07,0,Double Flag
942,26,Female,Technology,48856,2022-04-21,2024-05-04 8:54,14,249.34,Sports,3.24,Mobile,TRUE,2023-11-09,1,Double Flag
943,45,Female,Technology,149835,2023-03-12,2024-05-01 5:40,20,79.15,Beauty,2.67,Mobile,FALSE,2024-03-06,1,Double Flag
944,41,Male,Technology,81537,2022-12-23,2024-05-05 13:37,25,56.82,Shoes,2.71,Mobile,TRUE,2024-04-24,0,Daks
945,64,Male,Healthcare,169546,2021-06-27,2024-05-02 22:09,12,366.41,Golf,2.8,Mobile,FALSE,2023-09-14,1,Hazzys
946,21,Female,Finance,149958,2020-08-21,2024-05-07 0:54,3,453.44,Beauty,1.41,Virtual Account,TRUE,2024-04-21,0,Hazzys
947,38,Male,Healthcare,167596,2023-02-12,2024-05-05 22:51,17,444.68,Bags/Accessories,1.96,Mobile,FALSE,2023-10-02,1,Double Flag
948,59,Male,Education,173191,2022-10-26,2024-05-01 3:07,8,151.88,Kids,1.14,Credit Card,TRUE,2023-07-30,0,Double Flag
949,48,Male,Services,138500,2021-09-08,2024-05-08 16:09,6,59.27,Golf,2.42,Virtual Account,FALSE,2023-09-23,1,Gucci
950,40,Male,Finance,101181,2024-01-08,2024-05-04 7:09,11,173.35,Kids,3.87,Virtual Account,FALSE,2023-11-30,0,Nike
951,56,Female,Healthcare,40916,2020-07-27,2024-05-02 21:15,22,105.29,Kids,0.27,Virtual Account,TRUE,2023-07-10,1,Gucci
952,21,Male,Healthcare,33357,2022-03-05,2024-05-01 8:42,10,414.23,Women's Clothing,4.52,Virtual Account,TRUE,2023-05-19,0,Nike
953,24,Male,Services,37156,2022-11-24,2024-05-06 1:12,7,2004.3,Luxury,3.4,Virtual Account,TRUE,2023-10-18,1,Double Flag
954,36,Male,Technology,76085,2024-04-16,2024-05-03 20:24,20,247.4,Golf,1.58,Credit Card,TRUE,2023-12-01,0,Hazzys
955,53,Female,Healthcare,39258,2022-08-16,2024-05-07 12:11,1,420.39,Men's Clothing,1.01,App,FALSE,2024-04-18,1,Hazzys
956,27,Male,Services,94005,2023-04-15,2024-05-03 22:44,16,464.38,Golf,0.07,Credit Card,TRUE,2023-11-09,0,Hazzys
957,23,Male,Services,39851,2019-06-19,2024-05-05 9:16,18,41.61,Women's Clothing,1.95,Mobile,FALSE,2024-04-15,1,Hazzys
958,68,Male,Finance,113920,2022-07-17,2024-05-03 8:18,27,155.1,Shoes,4.42,Mobile,FALSE,2023-09-20,0,Hazzys
959,48,Female,Technology,92391,2021-12-06,2024-05-03 9:12,6,181.12,Luxury,0.95,Mobile,FALSE,2023-05-14,0,Nike
960,52,Male,Education,175568,2021-11-27,2024-05-06 4:36,11,244.08,Beauty,4.86,App,FALSE,2024-01-30,0,Gucci
961,66,Female,Services,54809,2021-06-14,2024-05-04 7:23,15,381.4,Women's Clothing,1.4,Credit Card,FALSE,2023-09-25,1,Double Flag
962,53,Male,Finance,76514,2020-10-11,2024-05-02 7:50,4,481.67,Sports,4.64,Mobile,FALSE,2024-05-03,1,Nike
963,41,Female,Services,170258,2021-10-08,2024-05-02 3:55,17,451.43,Women's Clothing,0.31,Mobile,TRUE,2024-04-06,0,Daks
964,32,Female,Technology,195386,2023-02-20,2024-05-08 1:51,17,398.95,Women's Clothing,4.57,Credit Card,TRUE,2024-03-23,0,Hazzys
965,48,Female,Services,136068,2024-01-20,2024-05-01 7:12,23,125.24,Golf,4.46,App,TRUE,2023-09-30,0,Hazzys
966,28,Male,Finance,92613,2023-05-24,2024-05-05 19:32,25,258.6,Bags/Accessories,1.15,Credit Card,FALSE,2023-08-05,1,Daks
